C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,DAILY_ENTRIES,DAILY_EXITS
A011,R080,01-03-04,57 ST-7 AV,NQRW,BMT,05/25/2022,518.0,751.0
A011,R080,01-03-04,57 ST-7 AV,NQRW,BMT,05/26/2022,446.0,660.0
A011,R080,01-03-04,57 ST-7 AV,NQRW,BMT,05/27/2022,393.0,556.0
A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,05/21/2022,32.0,0.0
A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,05/22/2022,29.0,0.0
A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,05/23/2022,27.0,0.0
A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,05/24/2022,22.0,0.0
A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,05/25/2022,26.0,0.0
A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,05/26/2022,23.0,0.0
A011,R080,01-05-00,57 ST-7 AV,NQRW,BMT,05/27/2022,27.0,0.0
A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,05/21/2022,0.0,5.0
A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,05/22/2022,0.0,5.0
A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,05/23/2022,0.0,3.0
A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,05/24/2022,0.0,6.0
A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,05/25/2022,0.0,6.0
A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,05/26/2022,0.0,2.0
A011,R080,01-05-01,57 ST-7 AV,NQRW,BMT,05/27/2022,0.0,7.0
A013,R081,01-00-00,49 ST,NQRW,BMT,05/21/2022,119.0,3673.0
A013,R081,01-00-00,49 ST,NQRW,BMT,05/22/2022,119.0,3244.0
A013,R081,01-00-00,49 ST,NQRW,BMT,05/23/2022,186.0,3445.0
A013,R081,01-00-00,49 ST,NQRW,BMT,05/24/2022,196.0,4119.0
A013,R081,01-00-00,49 ST,NQRW,BMT,05/25/2022,215.0,4302.0
A013,R081,01-00-00,49 ST,NQRW,BMT,05/26/2022,205.0,3965.0
A013,R081,01-00-00,49 ST,NQRW,BMT,05/27/2022,185.0,3483.0
A013,R081,01-03-00,49 ST,NQRW,BMT,05/21/2022,337.0,1219.0
A013,R081,01-03-00,49 ST,NQRW,BMT,05/22/2022,353.0,1095.0
A013,R081,01-03-00,49 ST,NQRW,BMT,05/23/2022,420.0,1072.0
A013,R081,01-03-00,49 ST,NQRW,BMT,05/24/2022,486.0,1238.0
A013,R081,01-03-00,49 ST,NQRW,BMT,05/25/2022,433.0,1157.0
A013,R081,01-03-00,49 ST,NQRW,BMT,05/26/2022,439.0,1302.0
A013,R081,01-03-00,49 ST,NQRW,BMT,05/27/2022,390.0,1162.0
A013,R081,01-03-01,49 ST,NQRW,BMT,05/21/2022,362.0,429.0
A013,R081,01-03-01,49 ST,NQRW,BMT,05/22/2022,363.0,346.0
A013,R081,01-03-01,49 ST,NQRW,BMT,05/23/2022,390.0,327.0
A013,R081,01-03-01,49 ST,NQRW,BMT,05/24/2022,402.0,450.0
A013,R081,01-03-01,49 ST,NQRW,BMT,05/25/2022,423.0,432.0
A013,R081,01-03-01,49 ST,NQRW,BMT,05/26/2022,405.0,500.0
A013,R081,01-03-01,49 ST,NQRW,BMT,05/27/2022,351.0,444.0
A013,R081,01-03-02,49 ST,NQRW,BMT,05/21/2022,383.0,198.0
A013,R081,01-03-02,49 ST,NQRW,BMT,05/22/2022,330.0,215.0
A013,R081,01-03-02,49 ST,NQRW,BMT,05/23/2022,377.0,210.0
A013,R081,01-03-02,49 ST,NQRW,BMT,05/24/2022,397.0,267.0
A013,R081,01-03-02,49 ST,NQRW,BMT,05/25/2022,479.0,257.0
A013,R081,01-03-02,49 ST,NQRW,BMT,05/26/2022,336.0,305.0
A013,R081,01-03-02,49 ST,NQRW,BMT,05/27/2022,325.0,242.0
A013,R081,01-05-00,49 ST,NQRW,BMT,05/21/2022,0.0,0.0
A013,R081,01-05-00,49 ST,NQRW,BMT,05/22/2022,0.0,0.0
A013,R081,01-05-00,49 ST,NQRW,BMT,05/23/2022,0.0,0.0
A013,R081,01-05-00,49 ST,NQRW,BMT,05/24/2022,0.0,0.0
A013,R081,01-05-00,49 ST,NQRW,BMT,05/25/2022,0.0,0.0
A013,R081,01-05-00,49 ST,NQRW,BMT,05/26/2022,0.0,0.0
A013,R081,01-05-00,49 ST,NQRW,BMT,05/27/2022,0.0,0.0
A013,R081,01-05-01,49 ST,NQRW,BMT,05/21/2022,0.0,3.0
A013,R081,01-05-01,49 ST,NQRW,BMT,05/22/2022,0.0,2.0
A013,R081,01-05-01,49 ST,NQRW,BMT,05/23/2022,0.0,1.0
A013,R081,01-05-01,49 ST,NQRW,BMT,05/24/2022,0.0,2.0
A013,R081,01-05-01,49 ST,NQRW,BMT,05/25/2022,0.0,0.0
A013,R081,01-05-01,49 ST,NQRW,BMT,05/26/2022,0.0,0.0
A013,R081,01-05-01,49 ST,NQRW,BMT,05/27/2022,0.0,5.0
A013,R081,01-06-00,49 ST,NQRW,BMT,05/21/2022,354.0,170.0
A013,R081,01-06-00,49 ST,NQRW,BMT,05/22/2022,306.0,147.0
A013,R081,01-06-00,49 ST,NQRW,BMT,05/23/2022,246.0,276.0
A013,R081,01-06-00,49 ST,NQRW,BMT,05/24/2022,255.0,317.0
A013,R081,01-06-00,49 ST,NQRW,BMT,05/25/2022,308.0,317.0
A013,R081,01-06-00,49 ST,NQRW,BMT,05/26/2022,317.0,297.0
A013,R081,01-06-00,49 ST,NQRW,BMT,05/27/2022,244.0,236.0
A013,R081,01-06-01,49 ST,NQRW,BMT,05/21/2022,452.0,131.0
A013,R081,01-06-01,49 ST,NQRW,BMT,05/22/2022,411.0,110.0
A013,R081,01-06-01,49 ST,NQRW,BMT,05/23/2022,399.0,176.0
A013,R081,01-06-01,49 ST,NQRW,BMT,05/24/2022,424.0,173.0
A013,R081,01-06-01,49 ST,NQRW,BMT,05/25/2022,404.0,231.0
A013,R081,01-06-01,49 ST,NQRW,BMT,05/26/2022,386.0,193.0
A013,R081,01-06-01,49 ST,NQRW,BMT,05/27/2022,370.0,168.0
A013,R081,01-06-02,49 ST,NQRW,BMT,05/21/2022,485.0,230.0
A013,R081,01-06-02,49 ST,NQRW,BMT,05/22/2022,432.0,164.0
A013,R081,01-06-02,49 ST,NQRW,BMT,05/23/2022,541.0,274.0
A013,R081,01-06-02,49 ST,NQRW,BMT,05/24/2022,548.0,327.0
A013,R081,01-06-02,49 ST,NQRW,BMT,05/25/2022,650.0,346.0
A013,R081,01-06-02,49 ST,NQRW,BMT,05/26/2022,601.0,377.0
A013,R081,01-06-02,49 ST,NQRW,BMT,05/27/2022,444.0,267.0
A014,R081,02-00-00,49 ST,NQRW,BMT,05/21/2022,0.0,0.0
A014,R081,02-00-00,49 ST,NQRW,BMT,05/22/2022,0.0,0.0
A014,R081,02-00-00,49 ST,NQRW,BMT,05/23/2022,0.0,0.0
A014,R081,02-00-00,49 ST,NQRW,BMT,05/24/2022,1.0,1.0
A014,R081,02-00-00,49 ST,NQRW,BMT,05/25/2022,0.0,0.0
A014,R081,02-00-00,49 ST,NQRW,BMT,05/26/2022,0.0,0.0
A014,R081,02-00-00,49 ST,NQRW,BMT,05/27/2022,0.0,0.0
A014,R081,02-00-01,49 ST,NQRW,BMT,05/21/2022,0.0,0.0
A014,R081,02-00-01,49 ST,NQRW,BMT,05/22/2022,0.0,0.0
A014,R081,02-00-01,49 ST,NQRW,BMT,05/23/2022,0.0,0.0
A014,R081,02-00-01,49 ST,NQRW,BMT,05/24/2022,0.0,0.0
A014,R081,02-00-01,49 ST,NQRW,BMT,05/25/2022,0.0,0.0
A014,R081,02-00-01,49 ST,NQRW,BMT,05/26/2022,0.0,0.0
A014,R081,02-00-01,49 ST,NQRW,BMT,05/27/2022,0.0,0.0
A014,R081,02-00-02,49 ST,NQRW,BMT,05/21/2022,0.0,0.0
A014,R081,02-00-02,49 ST,NQRW,BMT,05/22/2022,0.0,0.0
A014,R081,02-00-02,49 ST,NQRW,BMT,05/23/2022,0.0,0.0
A014,R081,02-00-02,49 ST,NQRW,BMT,05/24/2022,0.0,1.0
A014,R081,02-00-02,49 ST,NQRW,BMT,05/25/2022,0.0,0.0
A014,R081,02-00-02,49 ST,NQRW,BMT,05/26/2022,0.0,0.0
A014,R081,02-00-02,49 ST,NQRW,BMT,05/27/2022,0.0,0.0
A014,R081,02-06-00,49 ST,NQRW,BMT,05/21/2022,0.0,0.0
A014,R081,02-06-00,49 ST,NQRW,BMT,05/22/2022,0.0,0.0
A014,R081,02-06-00,49 ST,NQRW,BMT,05/23/2022,0.0,0.0
A014,R081,02-06-00,49 ST,NQRW,BMT,05/24/2022,0.0,0.0
A014,R081,02-06-00,49 ST,NQRW,BMT,05/25/2022,0.0,0.0
A014,R081,02-06-00,49 ST,NQRW,BMT,05/26/2022,0.0,0.0
A014,R081,02-06-00,49 ST,NQRW,BMT,05/27/2022,0.0,0.0
A014,R081,02-06-01,49 ST,NQRW,BMT,05/21/2022,0.0,0.0
A014,R081,02-06-01,49 ST,NQRW,BMT,05/22/2022,0.0,0.0
A014,R081,02-06-01,49 ST,NQRW,BMT,05/23/2022,0.0,0.0
A014,R081,02-06-01,49 ST,NQRW,BMT,05/24/2022,0.0,0.0
A014,R081,02-06-01,49 ST,NQRW,BMT,05/25/2022,0.0,0.0
A014,R081,02-06-01,49 ST,NQRW,BMT,05/26/2022,0.0,0.0
A014,R081,02-06-01,49 ST,NQRW,BMT,05/27/2022,0.0,0.0
A015,R081,00-00-00,49 ST,NQRW,BMT,05/21/2022,364.0,360.0
A015,R081,00-00-00,49 ST,NQRW,BMT,05/22/2022,315.0,240.0
A015,R081,00-00-00,49 ST,NQRW,BMT,05/23/2022,538.0,334.0
A015,R081,00-00-00,49 ST,NQRW,BMT,05/24/2022,618.0,398.0
A015,R081,00-00-00,49 ST,NQRW,BMT,05/25/2022,669.0,375.0
A015,R081,00-00-00,49 ST,NQRW,BMT,05/26/2022,651.0,376.0
A015,R081,00-00-00,49 ST,NQRW,BMT,05/27/2022,466.0,322.0
A015,R081,00-00-01,49 ST,NQRW,BMT,05/21/2022,323.0,200.0
A015,R081,00-00-01,49 ST,NQRW,BMT,05/22/2022,283.0,195.0
A015,R081,00-00-01,49 ST,NQRW,BMT,05/23/2022,464.0,206.0
A015,R081,00-00-01,49 ST,NQRW,BMT,05/24/2022,501.0,239.0
A015,R081,00-00-01,49 ST,NQRW,BMT,05/25/2022,479.0,226.0
A015,R081,00-00-01,49 ST,NQRW,BMT,05/26/2022,473.0,211.0
A015,R081,00-00-01,49 ST,NQRW,BMT,05/27/2022,375.0,209.0
A015,R081,00-00-02,49 ST,NQRW,BMT,05/21/2022,396.0,199.0
A015,R081,00-00-02,49 ST,NQRW,BMT,05/22/2022,313.0,126.0
A015,R081,00-00-02,49 ST,NQRW,BMT,05/23/2022,384.0,170.0
A015,R081,00-00-02,49 ST,NQRW,BMT,05/24/2022,402.0,175.0
A015,R081,00-00-02,49 ST,NQRW,BMT,05/25/2022,424.0,182.0
A015,R081,00-00-02,49 ST,NQRW,BMT,05/26/2022,423.0,190.0
A015,R081,00-00-02,49 ST,NQRW,BMT,05/27/2022,384.0,155.0
A015,R081,00-00-03,49 ST,NQRW,BMT,05/21/2022,386.0,235.0
A015,R081,00-00-03,49 ST,NQRW,BMT,05/22/2022,357.0,175.0
A015,R081,00-00-03,49 ST,NQRW,BMT,05/23/2022,324.0,185.0
A015,R081,00-00-03,49 ST,NQRW,BMT,05/24/2022,335.0,201.0
A015,R081,00-00-03,49 ST,NQRW,BMT,05/25/2022,331.0,210.0
A015,R081,00-00-03,49 ST,NQRW,BMT,05/26/2022,333.0,212.0
A015,R081,00-00-03,49 ST,NQRW,BMT,05/27/2022,321.0,174.0
A015,R081,00-03-00,49 ST,NQRW,BMT,05/21/2022,397.0,819.0
A015,R081,00-03-00,49 ST,NQRW,BMT,05/22/2022,417.0,626.0
A015,R081,00-03-00,49 ST,NQRW,BMT,05/23/2022,273.0,532.0
A015,R081,00-03-00,49 ST,NQRW,BMT,05/24/2022,303.0,608.0
A015,R081,00-03-00,49 ST,NQRW,BMT,05/25/2022,314.0,602.0
A015,R081,00-03-00,49 ST,NQRW,BMT,05/26/2022,291.0,642.0
A015,R081,00-03-00,49 ST,NQRW,BMT,05/27/2022,322.0,579.0
A015,R081,00-03-01,49 ST,NQRW,BMT,05/21/2022,329.0,1650.0
A015,R081,00-03-01,49 ST,NQRW,BMT,05/22/2022,296.0,1291.0
A015,R081,00-03-01,49 ST,NQRW,BMT,05/23/2022,228.0,1223.0
A015,R081,00-03-01,49 ST,NQRW,BMT,05/24/2022,230.0,1469.0
A015,R081,00-03-01,49 ST,NQRW,BMT,05/25/2022,247.0,1624.0
A015,R081,00-03-01,49 ST,NQRW,BMT,05/26/2022,225.0,1407.0
A015,R081,00-03-01,49 ST,NQRW,BMT,05/27/2022,223.0,1323.0
A016,R081,03-00-00,49 ST,NQRW,BMT,05/21/2022,310.0,1096.0
A016,R081,03-00-00,49 ST,NQRW,BMT,05/22/2022,328.0,917.0
A016,R081,03-00-00,49 ST,NQRW,BMT,05/23/2022,293.0,1122.0
A016,R081,03-00-00,49 ST,NQRW,BMT,05/24/2022,285.0,1197.0
A016,R081,03-00-00,49 ST,NQRW,BMT,05/25/2022,296.0,1183.0
A016,R081,03-00-00,49 ST,NQRW,BMT,05/26/2022,325.0,1269.0
A016,R081,03-00-00,49 ST,NQRW,BMT,05/27/2022,354.0,1100.0
A016,R081,03-00-01,49 ST,NQRW,BMT,05/21/2022,527.0,468.0
A016,R081,03-00-01,49 ST,NQRW,BMT,05/22/2022,487.0,408.0
A016,R081,03-00-01,49 ST,NQRW,BMT,05/23/2022,454.0,388.0
A016,R081,03-00-01,49 ST,NQRW,BMT,05/24/2022,415.0,494.0
A016,R081,03-00-01,49 ST,NQRW,BMT,05/25/2022,486.0,470.0
A016,R081,03-00-01,49 ST,NQRW,BMT,05/26/2022,489.0,483.0
A016,R081,03-00-01,49 ST,NQRW,BMT,05/27/2022,533.0,454.0
A016,R081,03-00-02,49 ST,NQRW,BMT,05/21/2022,769.0,337.0
A016,R081,03-00-02,49 ST,NQRW,BMT,05/22/2022,769.0,269.0
A016,R081,03-00-02,49 ST,NQRW,BMT,05/23/2022,665.0,340.0
A016,R081,03-00-02,49 ST,NQRW,BMT,05/24/2022,701.0,365.0
A016,R081,03-00-02,49 ST,NQRW,BMT,05/25/2022,744.0,377.0
A016,R081,03-00-02,49 ST,NQRW,BMT,05/26/2022,700.0,363.0
A016,R081,03-00-02,49 ST,NQRW,BMT,05/27/2022,782.0,401.0
A016,R081,03-06-00,49 ST,NQRW,BMT,05/21/2022,91.0,35.0
A016,R081,03-06-00,49 ST,NQRW,BMT,05/22/2022,82.0,26.0
A016,R081,03-06-00,49 ST,NQRW,BMT,05/23/2022,52.0,22.0
A016,R081,03-06-00,49 ST,NQRW,BMT,05/24/2022,45.0,45.0
A016,R081,03-06-00,49 ST,NQRW,BMT,05/25/2022,43.0,41.0
A016,R081,03-06-00,49 ST,NQRW,BMT,05/26/2022,55.0,57.0
A016,R081,03-06-00,49 ST,NQRW,BMT,05/27/2022,75.0,51.0
A016,R081,03-06-01,49 ST,NQRW,BMT,05/21/2022,61.0,43.0
A016,R081,03-06-01,49 ST,NQRW,BMT,05/22/2022,43.0,47.0
A016,R081,03-06-01,49 ST,NQRW,BMT,05/23/2022,42.0,50.0
A016,R081,03-06-01,49 ST,NQRW,BMT,05/24/2022,53.0,68.0
A016,R081,03-06-01,49 ST,NQRW,BMT,05/25/2022,23.0,67.0
A016,R081,03-06-01,49 ST,NQRW,BMT,05/26/2022,52.0,71.0
A016,R081,03-06-01,49 ST,NQRW,BMT,05/27/2022,43.0,53.0
A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/21/2022,602.0,2179.0
A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/22/2022,508.0,1781.0
A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/23/2022,1142.0,2718.0
A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/24/2022,1154.0,2956.0
A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/25/2022,1252.0,2972.0
A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/26/2022,1109.0,2791.0
A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/27/2022,1057.0,2331.0
A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/21/2022,417.0,1185.0
A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/22/2022,326.0,870.0
A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/23/2022,715.0,1250.0
A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/24/2022,791.0,1469.0
A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/25/2022,788.0,1532.0
A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/26/2022,730.0,1437.0
A021,R032,01-00-01,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/27/2022,569.0,1113.0
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/21/2022,352.0,647.0
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/22/2022,235.0,472.0
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/23/2022,573.0,711.0
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/24/2022,538.0,838.0
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/25/2022,545.0,865.0
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/26/2022,549.0,792.0
A021,R032,01-00-02,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/27/2022,398.0,587.0
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/21/2022,253.0,320.0
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/22/2022,159.0,190.0
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/23/2022,411.0,287.0
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/24/2022,464.0,355.0
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/25/2022,432.0,360.0
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/26/2022,428.0,319.0
A021,R032,01-00-03,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/27/2022,342.0,207.0
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/21/2022,204.0,549.0
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/22/2022,100.0,330.0
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/23/2022,458.0,575.0
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/24/2022,443.0,724.0
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/25/2022,518.0,801.0
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/26/2022,418.0,700.0
A021,R032,01-00-04,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/27/2022,328.0,590.0
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/21/2022,137.0,1106.0
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/22/2022,113.0,799.0
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/23/2022,273.0,1181.0
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/24/2022,284.0,1332.0
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/25/2022,303.0,1344.0
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/26/2022,324.0,1315.0
A021,R032,01-00-05,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/27/2022,207.0,1114.0
A021,R032,01-00-06,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/21/2022,151.0,1547.0
A021,R032,01-00-06,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/22/2022,120.0,1163.0
A021,R032,01-00-06,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/23/2022,252.0,1651.0
A021,R032,01-00-06,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/24/2022,303.0,1753.0
A021,R032,01-00-06,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/25/2022,318.0,1773.0
A021,R032,01-00-06,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/26/2022,300.0,1696.0
A021,R032,01-00-06,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/27/2022,237.0,1464.0
A021,R032,01-00-07,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/21/2022,255.0,2061.0
A021,R032,01-00-07,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/22/2022,232.0,1443.0
A021,R032,01-00-07,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/23/2022,549.0,1956.0
A021,R032,01-00-07,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/24/2022,677.0,2175.0
A021,R032,01-00-07,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/25/2022,669.0,2342.0
A021,R032,01-00-07,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/26/2022,659.0,2170.0
A021,R032,01-00-07,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/27/2022,454.0,1979.0
A022,R022,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/21/2022,1000.0,1608.0
A022,R022,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/22/2022,802.0,1280.0
A022,R022,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/23/2022,1237.0,1543.0
A022,R022,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/24/2022,1312.0,1741.0
A022,R022,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/25/2022,1255.0,1851.0
A022,R022,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/26/2022,1410.0,1540.0
A022,R022,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/27/2022,1172.0,1564.0
A022,R022,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/21/2022,701.0,1347.0
A022,R022,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/22/2022,533.0,1192.0
A022,R022,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/23/2022,867.0,1203.0
A022,R022,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/24/2022,938.0,1371.0
A022,R022,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/25/2022,922.0,1468.0
A022,R022,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/26/2022,947.0,1381.0
A022,R022,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/27/2022,753.0,1390.0
A022,R022,01-00-02,34 ST-HERALD SQ,BDFMNQRW,BMT,05/21/2022,622.0,1220.0
A022,R022,01-00-02,34 ST-HERALD SQ,BDFMNQRW,BMT,05/22/2022,439.0,1056.0
A022,R022,01-00-02,34 ST-HERALD SQ,BDFMNQRW,BMT,05/23/2022,650.0,1281.0
A022,R022,01-00-02,34 ST-HERALD SQ,BDFMNQRW,BMT,05/24/2022,680.0,1502.0
A022,R022,01-00-02,34 ST-HERALD SQ,BDFMNQRW,BMT,05/25/2022,703.0,1405.0
A022,R022,01-00-02,34 ST-HERALD SQ,BDFMNQRW,BMT,05/26/2022,626.0,1447.0
A022,R022,01-00-02,34 ST-HERALD SQ,BDFMNQRW,BMT,05/27/2022,623.0,1202.0
A022,R022,01-06-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/21/2022,30.0,390.0
A022,R022,01-06-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/22/2022,19.0,292.0
A022,R022,01-06-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/23/2022,61.0,338.0
A022,R022,01-06-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/24/2022,72.0,423.0
A022,R022,01-06-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/25/2022,56.0,344.0
A022,R022,01-06-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/26/2022,71.0,404.0
A022,R022,01-06-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/27/2022,59.0,334.0
A022,R022,01-06-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/21/2022,68.0,704.0
A022,R022,01-06-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/22/2022,38.0,459.0
A022,R022,01-06-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/23/2022,110.0,520.0
A022,R022,01-06-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/24/2022,134.0,500.0
A022,R022,01-06-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/25/2022,139.0,518.0
A022,R022,01-06-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/26/2022,120.0,564.0
A022,R022,01-06-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/27/2022,92.0,543.0
A025,R023,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/21/2022,794.0,2151.0
A025,R023,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/22/2022,660.0,1731.0
A025,R023,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/23/2022,1080.0,2371.0
A025,R023,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/24/2022,1115.0,2780.0
A025,R023,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/25/2022,1206.0,2678.0
A025,R023,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/26/2022,1095.0,2698.0
A025,R023,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/27/2022,1001.0,2584.0
A025,R023,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/21/2022,998.0,774.0
A025,R023,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/22/2022,867.0,704.0
A025,R023,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/23/2022,1514.0,746.0
A025,R023,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/24/2022,1612.0,904.0
A025,R023,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/25/2022,1551.0,860.0
A025,R023,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/26/2022,1499.0,830.0
A025,R023,01-00-01,34 ST-HERALD SQ,BDFMNQRW,BMT,05/27/2022,1314.0,868.0
A025,R023,01-00-02,34 ST-HERALD SQ,BDFMNQRW,BMT,05/21/2022,726.0,445.0
A025,R023,01-00-02,34 ST-HERALD SQ,BDFMNQRW,BMT,05/22/2022,699.0,314.0
A025,R023,01-00-02,34 ST-HERALD SQ,BDFMNQRW,BMT,05/23/2022,1167.0,389.0
A025,R023,01-00-02,34 ST-HERALD SQ,BDFMNQRW,BMT,05/24/2022,1250.0,388.0
